Empresa Distribuidora,Tipo Cliente,Mes,Año,date,Energía (gwh),Potencia (mw)
EdeSur,Comercial,2,2020,2020-02-01,48.046977,105.7326230000001
EdeSur,Comercial,2,2021,2021-02-01,58.996929,141.828022
EdeSur,Comercial,2,2022,2022-02-01,67.104589,141.828022
EdeSur,Comercial,2,2023,2023-02-01,74.62,174.58
EdeSur,Comercial,2,2024,2024-02-01,87.78,199.88
EdeSur,Comercial,3,2012,2012-03-01,21.72254,41.966446
EdeSur,Comercial,3,2013,2013-03-01,23.309742,48.497043
EdeSur,Comercial,3,2014,2014-03-01,27.067563,60.815019
EdeSur,Comercial,3,2015,2015-03-01,30.778038,73.40331
EdeSur,Comercial,3,2016,2016-03-01,32.71762,85.761809
EdeSur,Comercial,3,2017,2017-03-01,38.602962,113.78
EdeSur,Comercial,3,2018,2018-03-01,28.539573,78.378424
EdeSur,Comercial,3,2019,2019-03-01,41.506953,88.360665
EdeSur,Comercial,3,2020,2020-03-01,49.034838,105.58
EdeSur,Comercial,3,2021,2021-03-01,61.321126,142.621824
EdeSur,Comercial,3,2022,2022-03-01,66.230601,152.626147
EdeSur,Comercial,3,2023,2023-03-01,74.9,193.81
EdeSur,Comercial,3,2024,2024-03-01,89.71,214.5
EdeSur,Comercial,4,2012,2012-04-01,87.319548,298.832556
EdeSur,Comercial,4,2013,2013-04-01,23.672434,52.159113
EdeSur,Comercial,4,2014,2014-04-01,28.815602,61.665959
EdeSur,Comercial,4,2015,2015-04-01,31.022459,73.566658
EdeSur,Comercial,4,2016,2016-04-01,35.167183,87.158975
EdeSur,Comercial,4,2017,2017-04-01,40.72047,112.589498
EdeSur,Comercial,4,2018,2018-04-01,34.041623,80.60113100000001
EdeSur,Comercial,4,2019,2019-04-01,44.627569,90.11915599999996
EdeSur,Comercial,4,2020,2020-04-01,39.573363,106.88001299999989
EdeSur,Comercial,4,2021,2021-04-01,62.055778,145.164198
EdeSur,Comercial,4,2022,2022-04-01,69.934664,154.746142
EdeSur,Comercial,4,2023,2023-04-01,82.24,182.86
EdeSur,Comercial,4,2024,2024-04-01,93.9,212.66
EdeSur,Comercial,5,2012,2012-05-01,87.98031,311.41081
EdeSur,Comercial,5,2013,2013-05-01,25.331149,50.0
EdeSur,Comercial,5,2014,2014-05-01,27.693146,62.721101
EdeSur,Comercial,5,2015,2015-05-01,33.487752,75.386306
EdeSur,Comercial,5,2016,2016-05-01,35.608645,88.633429
EdeSur,Comercial,5,2017,2017-05-01,39.595944,114.197995
EdeSur,Comercial,5,2018,2018-05-01,35.816364,80.82758699999998
EdeSur,Comercial,5,2019,2019-05-01,45.644135,90.49717399999992
EdeSur,Comercial,5,2020,2020-05-01,43.76414,105.7661239999999
EdeSur,Comercial,5,2021,2021-05-01,65.567725,140.859564
EdeSur,Comercial,5,2022,2022-05-01,67.948951,154.663348
EdeSur,Comercial,5,2023,2023-05-01,85.76,185.3
EdeSur,Comercial,5,2024,2024-05-01,98.37,219.05
EdeSur,Comercial,6,2012,2012-06-01,91.438073,308.137832
EdeSur,Comercial,6,2013,2013-06-01,25.786291,50.285982
EdeSur,Comercial,6,2014,2014-06-01,30.424666,64.113759
EdeSur,Comercial,6,2015,2015-06-01,33.633098,75.863865
EdeSur,Comercial,6,2016,2016-06-01,37.785365,88.951774
EdeSur,Comercial,6,2017,2017-06-01,44.909371,115.534864
EdeSur,Comercial,6,2018,2018-06-01,37.494175,81.08884499999999
EdeSur,Comercial,6,2019,2019-06-01,51.131212,95.58370100000009
EdeSur,Comercial,6,2020,2020-06-01,49.689884,105.48420099999976
EdeSur,Comercial,6,2021,2021-06-01,69.245861,143.168676
EdeSur,Comercial,6,2022,2022-06-01,77.249569,157.661239
EdeSur,Comercial,6,2023,2023-06-01,99.71,188.29
EdeSur,Comercial,6,2024,2024-06-01,99.27,216.25
EdeSur,Comercial,7,2012,2012-07-01,27.257683,47.663283
EdeSur,Comercial,7,2013,2013-07-01,26.79,52.07
EdeSur,Comercial,7,2014,2014-07-01,31.511406,65.547402
EdeSur,Comercial,7,2015,2015-07-01,35.554878,76.614502
EdeSur,Comercial,7,2016,2016-07-01,38.847882,92.060355
EdeSur,Comercial,7,2017,2017-07-01,44.971722,115.88
EdeSur,Comercial,7,2018,2018-07-01,38.670134,81.72789099999999
EdeSur,Comercial,7,2019,2019-07-01,52.372867,97.89095
EdeSur,Comercial,7,2020,2020-07-01,57.90227,106.38111199999997
EdeSur,Comercial,7,2021,2021-07-01,68.470685,144.762247
EdeSur,Comercial,7,2022,2022-07-01,77.988142,160.333533
EdeSur,Comercial,7,2023,2023-07-01,96.45,190.43
EdeSur,Comercial,7,2024,2024-07-01,101.4,216.94
EdeSur,Comercial,8,2012,2012-08-01,26.706563,48.757163
EdeSur,Comercial,8,2013,2013-08-01,27.754878,52.42979
EdeSur,Comercial,8,2014,2014-08-01,32.333033,66.264394
EdeSur,Comercial,8,2015,2015-08-01,36.525387,76.358889
EdeSur,Comercial,8,2016,2016-08-01,42.49118,97.689531
EdeSur,Comercial,8,2017,2017-08-01,46.91,115.37
EdeSur,Comercial,8,2018,2018-08-01,41.91717,83.46633800000001
EdeSur,Comercial,8,2019,2019-08-01,56.188888,98.21502700000003
EdeSur,Comercial,8,2020,2020-08-01,51.897458,104.69278900000026
EdeSur,Comercial,8,2021,2021-08-01,70.940538,143.223521
EdeSur,Comercial,8,2022,2022-08-01,85.13031,181.002483
EdeSur,Comercial,8,2023,2023-08-01,97.18,197.88
EdeSur,Comercial,8,2024,2024-08-01,105.01,219.0
EdeSur,Comercial,9,2012,2012-09-01,26.046184,48.913909
EdeSur,Comercial,9,2013,2013-09-01,27.281923,53.453723
EdeSur,Comercial,9,2014,2014-09-01,30.880678,65.921054
EdeSur,Comercial,9,2015,2015-09-01,36.741068,79.152313
EdeSur,Comercial,9,2016,2016-09-01,43.261785,99.725412
EdeSur,Comercial,9,2017,2017-09-01,46.029338,118.011688
EdeSur,Comercial,9,2018,2018-09-01,40.504321,83.00972399999999
EdeSur,Comercial,9,2019,2019-09-01,52.985989,100.2691800000001
EdeSur,Comercial,9,2020,2020-09-01,49.499222,106.24538899999999
EdeSur,Comercial,9,2021,2021-09-01,74.110146,148.837778
EdeSur,Comercial,9,2022,2022-09-01,86.114009,180.447204
EdeSur,Comercial,9,2023,2023-09-01,94.4,194.62
EdeSur,Comercial,9,2024,2024-09-01,95.379,198.98
EdeSur,Comercial,10,2012,2012-10-01,25.705901,48.018799
EdeSur,Comercial,10,2013,2013-10-01,28.357523,54.886855
EdeSur,Comercial,10,2014,2014-10-01,33.080488,71.174464
EdeSur,Comercial,10,2015,2015-10-01,93.059783,80.858776
EdeSur,Comercial,10,2016,2016-10-01,43.089537,100.084946
EdeSur,Comercial,10,2017,2017-10-01,45.459308,118.74954500000003
EdeSur,Comercial,10,2018,2018-10-01,41.408725,83.28504
EdeSur,Comercial,10,2019,2019-10-01,52.169628,102.595595
EdeSur,Comercial,10,2020,2020-10-01,49.995983,103.77048899999998
EdeSur,Comercial,10,2021,2021-10-01,75.391423,149.593525
EdeSur,Comercial,10,2022,2022-10-01,83.68594299999998,175.460493
EdeSur,Comercial,10,2023,2023-10-01,95.6,197.0
EdeSur,Comercial,10,2024,2024-10-01,98.17239500000001,194.313333
EdeSur,Comercial,11,2012,2012-11-01,25.533313,48.522064
EdeSur,Comercial,11,2013,2013-11-01,27.758175,58.760478
EdeSur,Comercial,11,2014,2014-11-01,33.254295,72.58864
EdeSur,Comercial,11,2015,2015-11-01,36.896704,83.080954
EdeSur,Comercial,11,2016,2016-11-01,42.794303,100.530105
EdeSur,Comercial,11,2017,2017-11-01,44.733894,118.172686
EdeSur,Comercial,11,2018,2018-11-01,42.645544,88.459685
EdeSur,Comercial,11,2019,2019-11-01,56.666295,103.89987799999997
EdeSur,Comercial,11,2020,2020-11-01,49.950321,102.32636099999998
EdeSur,Comercial,11,2021,2021-11-01,73.970305,149.46527
EdeSur,Comercial,11,2022,2022-11-01,87.28760300000002,182.34863700000002
EdeSur,Comercial,11,2023,2023-11-01,97.39,196.07
EdeSur,Comercial,11,2024,2024-11-01,95.20054699999999,199.79900999999998
EdeSur,Comercial,12,2012,2012-12-01,24.34,49.18
EdeSur,Comercial,12,2013,2013-12-01,27.431125,58.423939
EdeSur,Comercial,12,2014,2014-12-01,31.893713,71.248735
EdeSur,Comercial,12,2015,2015-12-01,34.651846,84.267387
EdeSur,Comercial,12,2016,2016-12-01,40.33,100.47
EdeSur,Comercial,12,2017,2017-12-01,42.706955,107.06129999999999
EdeSur,Comercial,12,2018,2018-12-01,41.756961,87.78622100000003
EdeSur,Comercial,12,2019,2019-12-01,51.732428,106.14250700000001
EdeSur,Comercial,12,2020,2020-12-01,46.783635,99.62537600000002
EdeSur,Comercial,12,2021,2021-12-01,71.835781,151.812299
EdeSur,Comercial,12,2022,2022-12-01,82.389964,182.31067199999998
EdeSur,Comercial,12,2023,2023-12-01,89.02,195.53
EdeSur,Comercial,12,2024,2024-12-01,84.14933500000001,197.92435500000002
EdeSur,Gobierno,1,2012,2012-01-01,25.177189,116.207973
EdeSur,Gobierno,1,2013,2013-01-01,25.497206,114.446256
EdeSur,Gobierno,1,2014,2014-01-01,27.794686,115.142379
EdeSur,Gobierno,1,2015,2015-01-01,29.139451,120.863614
EdeSur,Gobierno,1,2016,2016-01-01,30.419514,120.760678
EdeSur,Gobierno,1,2017,2017-01-01,232.43009597000008,131.808807
EdeSur,Gobierno,1,2018,2018-01-01,31.949637,117.39574300000002
EdeSur,Gobierno,1,2019,2019-01-01,42.232262,136.02524599999998
EdeSur,Gobierno,1,2020,2020-01-01,42.342327,141.52297800000002
EdeSur,Gobierno,1,2021,2021-01-01,32.27,139.69
EdeSur,Gobierno,1,2022,2022-01-01,34.54,129.04
EdeSur,Gobierno,1,2023,2023-01-01,37.04,138.66
EdeSur,Gobierno,1,2024,2024-01-01,36.4,139.31
EdeSur,Gobierno,2,2012,2012-02-01,23.04413,112.576601
EdeSur,Gobierno,2,2013,2013-02-01,24.680221,104.950199
EdeSur,Gobierno,2,2014,2014-02-01,20.536368,81.051641
EdeSur,Gobierno,2,2015,2015-02-01,29.094193,129.26936
EdeSur,Gobierno,2,2016,2016-02-01,30.628488,119.987965
EdeSur,Gobierno,2,2017,2017-02-01,30.324229,188.4880610000001
EdeSur,Gobierno,2,2018,2018-02-01,23.840264,106.703259
EdeSur,Gobierno,2,2019,2019-02-01,41.703516,135.66970300000003
EdeSur,Gobierno,2,2020,2020-02-01,41.507572,141.64789199999993
EdeSur,Gobierno,2,2021,2021-02-01,32.09,137.32
EdeSur,Gobierno,2,2022,2022-02-01,34.32,137.32
EdeSur,Gobierno,2,2023,2023-02-01,33.95,137.67
EdeSur,Gobierno,2,2024,2024-02-01,40.11,140.13
EdeSur,Gobierno,3,2012,2012-03-01,22.836009,109.488521
EdeSur,Gobierno,3,2013,2013-03-01,26.95806,113.146385
EdeSur,Gobierno,3,2014,2014-03-01,29.717435,117.146146
EdeSur,Gobierno,3,2015,2015-03-01,30.005041,112.830067
EdeSur,Gobierno,3,2016,2016-03-01,32.282183,122.406926
EdeSur,Gobierno,3,2017,2017-03-01,30.310218,116.1
EdeSur,Gobierno,3,2018,2018-03-01,30.408578,132.76402399999984
EdeSur,Gobierno,3,2019,2019-03-01,41.279007,136.147607
EdeSur,Gobierno,3,2020,2020-03-01,43.895774,141.52
EdeSur,Gobierno,3,2021,2021-03-01,32.28,133.54
EdeSur,Gobierno,3,2022,2022-03-01,34.25,130.43
EdeSur,Gobierno,3,2023,2023-03-01,36.86,137.72
EdeSur,Gobierno,3,2024,2024-03-01,39.66,137.45
EdeSur,Gobierno,4,2012,2012-04-01,22.986742,44.206455
EdeSur,Gobierno,4,2013,2013-04-01,28.643097,115.652341
EdeSur,Gobierno,4,2014,2014-04-01,30.341386,115.837862
EdeSur,Gobierno,4,2015,2015-04-01,31.651898,120.009725
EdeSur,Gobierno,4,2016,2016-04-01,32.024967,121.141275
EdeSur,Gobierno,4,2017,2017-04-01,32.525428,99.54290100000004
EdeSur,Gobierno,4,2018,2018-04-01,34.433885,133.75843300000003
EdeSur,Gobierno,4,2019,2019-04-01,43.509981,151.844232
EdeSur,Gobierno,4,2020,2020-04-01,39.501085,150.32985000000005
EdeSur,Gobierno,4,2021,2021-04-01,32.23,138.53
EdeSur,Gobierno,4,2022,2022-04-01,42.59,149.76
EdeSur,Gobierno,4,2023,2023-04-01,39.98,142.26
EdeSur,Gobierno,4,2024,2024-04-01,39.95,135.17
EdeSur,Gobierno,5,2012,2012-05-01,24.097212,45.554068
EdeSur,Gobierno,5,2013,2013-05-01,29.066879,115.04
EdeSur,Gobierno,5,2014,2014-05-01,30.645404,119.03832
EdeSur,Gobierno,5,2015,2015-05-01,32.507149,121.049151
EdeSur,Gobierno,5,2016,2016-05-01,32.719617,121.638512
EdeSur,Gobierno,5,2017,2017-05-01,30.330388,133.52011699999994
EdeSur,Gobierno,5,2018,2018-05-01,35.378133,136.34229200000001
EdeSur,Gobierno,5,2019,2019-05-01,43.494206,119.68320799999994
EdeSur,Gobierno,5,2020,2020-05-01,35.588791,153.588604
EdeSur,Gobierno,5,2021,2021-05-01,36.67,131.45
EdeSur,Gobierno,5,2022,2022-05-01,35.14,132.96
EdeSur,Gobierno,5,2023,2023-05-01,39.65,142.46
EdeSur,Gobierno,5,2024,2024-05-01,40.01,139.99
EdeSur,Gobierno,6,2012,2012-06-01,26.142697,46.160954
EdeSur,Gobierno,6,2013,2013-06-01,29.142264,118.828859
EdeSur,Gobierno,6,2014,2014-06-01,32.55532,119.729747
EdeSur,Gobierno,6,2015,2015-06-01,32.839795,120.939163
EdeSur,Gobierno,6,2016,2016-06-01,33.145995,121.963647
EdeSur,Gobierno,6,2017,2017-06-01,33.521697,133.29244099999994
EdeSur,Gobierno,6,2018,2018-06-01,36.088985,137.251127
EdeSur,Gobierno,6,2019,2019-06-01,44.940565,136.79017699999997
EdeSur,Gobierno,6,2020,2020-06-01,40.038407,143.69945200000012
EdeSur,Gobierno,6,2021,2021-06-01,38.1,130.34
EdeSur,Gobierno,6,2022,2022-06-01,39.82,139.71
EdeSur,Gobierno,6,2023,2023-06-01,42.89,149.08
EdeSur,Gobierno,6,2024,2024-06-01,39.96,136.08
EdeSur,Gobierno,7,2012,2012-07-01,28.880349,114.416767
EdeSur,Gobierno,7,2013,2013-07-01,29.47,112.71
EdeSur,Gobierno,7,2014,2014-07-01,31.778066,124.248045
EdeSur,Gobierno,7,2015,2015-07-01,33.942968,120.582325
EdeSur,Gobierno,7,2016,2016-07-01,33.439311,133.004537
EdeSur,Gobierno,7,2017,2017-07-01,34.330974,133.83
EdeSur,Gobierno,7,2018,2018-07-01,37.427755,137.909782
EdeSur,Gobierno,7,2019,2019-07-01,44.970378,146.09156799999994
EdeSur,Gobierno,7,2020,2020-07-01,44.955389,149.2257910000001
EdeSur,Gobierno,7,2021,2021-07-01,37.39,134.67
EdeSur,Gobierno,7,2022,2022-07-01,41.1,145.37
EdeSur,Gobierno,7,2023,2023-07-01,43.56,188.7
EdeSur,Gobierno,7,2024,2024-07-01,40.36,136.92
EdeSur,Gobierno,8,2012,2012-08-01,28.475568,115.118347
EdeSur,Gobierno,8,2013,2013-08-01,30.785757,129.123602
EdeSur,Gobierno,8,2014,2014-08-01,33.483345,118.818567
EdeSur,Gobierno,8,2015,2015-08-01,34.439101,122.248051
EdeSur,Gobierno,8,2016,2016-08-01,34.182667,133.118322
EdeSur,Gobierno,8,2017,2017-08-01,36.08,133.24
EdeSur,Gobierno,8,2018,2018-08-01,37.927073,136.80173599999998
EdeSur,Gobierno,8,2019,2019-08-01,47.468486,144.836117
EdeSur,Gobierno,8,2020,2020-08-01,44.103041,149.11847300000017
EdeSur,Gobierno,8,2021,2021-08-01,38.41,132.62
EdeSur,Gobierno,8,2022,2022-08-01,41.762302,143.97850400000002
EdeSur,Gobierno,8,2023,2023-08-01,45.03,150.44
EdeSur,Gobierno,8,2024,2024-08-01,41.8,137.12
EdeSur,Gobierno,9,2012,2012-09-01,27.554019,116.041622
EdeSur,Gobierno,9,2013,2013-09-01,29.814406,101.826934
EdeSur,Gobierno,9,2014,2014-09-01,32.293577,121.642586
EdeSur,Gobierno,9,2015,2015-09-01,33.233566,120.185663
EdeSur,Gobierno,9,2016,2016-09-01,33.796708,132.750574
EdeSur,Gobierno,9,2017,2017-09-01,36.332788,133.983606
EdeSur,Gobierno,9,2018,2018-09-01,38.766333,137.25586200000004
EdeSur,Gobierno,9,2019,2019-09-01,47.405426,130.903664
EdeSur,Gobierno,9,2020,2020-09-01,42.203921,150.97425
EdeSur,Gobierno,9,2021,2021-09-01,36.81,131.8
EdeSur,Gobierno,9,2022,2022-09-01,41.693411999999995,142.314276
EdeSur,Gobierno,9,2023,2023-09-01,42.14,142.63
EdeSur,Gobierno,9,2024,2024-09-01,44.38,149.91
EdeSur,Gobierno,10,2012,2012-10-01,27.774008,117.397383
EdeSur,Gobierno,10,2013,2013-10-01,32.334406,117.420655
EdeSur,Gobierno,10,2014,2014-10-01,32.198039,122.506964
EdeSur,Gobierno,10,2015,2015-10-01,34.93486,123.303445
EdeSur,Gobierno,10,2016,2016-10-01,34.26303,134.609493
EdeSur,Gobierno,10,2017,2017-10-01,33.953356,133.94436299999998
EdeSur,Gobierno,10,2018,2018-10-01,36.88894,136.97825500000005
EdeSur,Gobierno,10,2019,2019-10-01,43.626225,141.6325989999999
EdeSur,Gobierno,10,2020,2020-10-01,41.49315,149.90374899999998
EdeSur,Gobierno,10,2021,2021-10-01,39.72,131.22
EdeSur,Gobierno,10,2022,2022-10-01,39.026386,141.22447599999998
EdeSur,Gobierno,10,2023,2023-10-01,44.1,136.46
EdeSur,Gobierno,10,2024,2024-10-01,44.898465,146.658686
EdeSur,Gobierno,11,2012,2012-11-01,26.620912,116.279396
EdeSur,Gobierno,11,2013,2013-11-01,30.205954,114.722508
EdeSur,Gobierno,11,2014,2014-11-01,34.462831,122.932927
EdeSur,Gobierno,11,2015,2015-11-01,33.306915,121.887352
EdeSur,Gobierno,11,2016,2016-11-01,31.850568,129.716439
EdeSur,Gobierno,11,2017,2017-11-01,33.66815,134.05053400000003
EdeSur,Gobierno,11,2018,2018-11-01,37.767264,138.46811900000006
EdeSur,Gobierno,11,2019,2019-11-01,45.926254,140.62454300000007
EdeSur,Gobierno,11,2020,2020-11-01,41.672294,146.97322499999999
EdeSur,Gobierno,11,2021,2021-11-01,37.38,127.6
EdeSur,Gobierno,11,2022,2022-11-01,41.09476,143.45119
EdeSur,Gobierno,11,2023,2023-11-01,43.9,141.07
EdeSur,Gobierno,11,2024,2024-11-01,46.354776,154.189042
EdeSur,Gobierno,12,2012,2012-12-01,25.97,116.87
EdeSur,Gobierno,12,2013,2013-12-01,29.315365,119.916791
EdeSur,Gobierno,12,2014,2014-12-01,31.842849,122.635993
EdeSur,Gobierno,12,2015,2015-12-01,31.788362,120.978542
EdeSur,Gobierno,12,2016,2016-12-01,31.31,132.15
EdeSur,Gobierno,12,2017,2017-12-01,40.689317,174.55061899999998
EdeSur,Gobierno,12,2018,2018-12-01,36.951032,134.09544599999992
EdeSur,Gobierno,12,2019,2019-12-01,44.421803,141.19828999999996
EdeSur,Gobierno,12,2020,2020-12-01,38.60898,144.01617700000003
EdeSur,Gobierno,12,2021,2021-12-01,37.16,133.2
EdeSur,Gobierno,12,2022,2022-12-01,40.064831,143.019146
EdeSur,Gobierno,12,2023,2023-12-01,40.29,158.35
EdeSur,Gobierno,12,2024,2024-12-01,39.656332,151.003938
EdeSur,Industrial,1,2012,2012-01-01,83.164,312.184153
EdeSur,Industrial,1,2013,2013-01-01,78.129719,307.602918
EdeSur,Industrial,1,2014,2014-01-01,83.369697,294.269831
EdeSur,Industrial,1,2015,2015-01-01,78.878011,270.544437
EdeSur,Industrial,1,2016,2016-01-01,86.500527,292.233805
EdeSur,Industrial,1,2017,2017-01-01,88.755611,321.29730200000006
EdeSur,Industrial,1,2018,2018-01-01,92.902852,312.55945
EdeSur,Industrial,1,2019,2019-01-01,122.653543,401.291429
EdeSur,Industrial,1,2020,2020-01-01,136.721774,455.7928309999999
EdeSur,Industrial,1,2021,2021-01-01,80.69,278.94
EdeSur,Industrial,1,2022,2022-01-01,84.38,280.98
EdeSur,Industrial,1,2023,2023-01-01,79.14,292.09
EdeSur,Industrial,1,2024,2024-01-01,102.7,325.67
EdeSur,Industrial,2,2012,2012-02-01,83.615262,305.629921
EdeSur,Industrial,2,2013,2013-02-01,84.25754,297.893349
EdeSur,Industrial,2,2014,2014-02-01,56.383268,206.218924
EdeSur,Industrial,2,2015,2015-02-01,80.790127,270.246354
EdeSur,Industrial,2,2016,2016-02-01,90.260232,298.619702
EdeSur,Industrial,2,2017,2017-02-01,86.071409,321.77125899999993
EdeSur,Industrial,2,2018,2018-02-01,94.43446,310.80866599999996
EdeSur,Industrial,2,2019,2019-02-01,126.765071,406.8231569999999
EdeSur,Industrial,2,2020,2020-02-01,131.111248,455.46046799999993
EdeSur,Industrial,2,2021,2021-02-01,80.76,277.84
EdeSur,Industrial,2,2022,2022-02-01,78.21,277.84
EdeSur,Industrial,2,2023,2023-02-01,98.02,328.41
EdeSur,Industrial,2,2024,2024-02-01,97.91,325.68
EdeSur,Industrial,3,2012,2012-03-01,86.787998,327.957025
EdeSur,Industrial,3,2013,2013-03-01,86.515644,314.295593
EdeSur,Industrial,3,2014,2014-03-01,87.905786,283.459625
EdeSur,Industrial,3,2015,2015-03-01,85.543283,269.91215
EdeSur,Industrial,3,2016,2016-03-01,93.906078,298.450556
EdeSur,Industrial,3,2017,2017-03-01,87.852517,316.29
EdeSur,Industrial,3,2018,2018-03-01,98.543571,357.29495899999995
EdeSur,Industrial,3,2019,2019-03-01,130.350862,412.28881999999993
EdeSur,Industrial,3,2020,2020-03-01,128.790838,455.79
EdeSur,Industrial,3,2021,2021-03-01,85.19,278.99
EdeSur,Industrial,3,2022,2022-03-01,78.84,261.01
EdeSur,Industrial,3,2023,2023-03-01,104.13,327.97
EdeSur,Industrial,3,2024,2024-03-01,94.93,316.77
EdeSur,Industrial,4,2012,2012-04-01,25.748275,108.917604
EdeSur,Industrial,4,2013,2013-04-01,88.852374,307.285735
EdeSur,Industrial,4,2014,2014-04-01,89.832097,280.257138
EdeSur,Industrial,4,2015,2015-04-01,83.926788,273.722908
EdeSur,Industrial,4,2016,2016-04-01,97.00581,299.043885
EdeSur,Industrial,4,2017,2017-04-01,93.73753,318.4292610000001
EdeSur,Industrial,4,2018,2018-04-01,110.339026,354.32901300000003
EdeSur,Industrial,4,2019,2019-04-01,141.754291,417.13299000000006
EdeSur,Industrial,4,2020,2020-04-01,107.204485,407.6757559999999
EdeSur,Industrial,4,2021,2021-04-01,87.27,276.03
EdeSur,Industrial,4,2022,2022-04-01,83.42,263.6
EdeSur,Industrial,4,2023,2023-04-01,108.53,325.09
EdeSur,Industrial,4,2024,2024-04-01,98.98,319.2
EdeSur,Industrial,5,2012,2012-05-01,24.761946,116.713167
EdeSur,Industrial,5,2013,2013-05-01,90.347898,307.7
EdeSur,Industrial,5,2014,2014-05-01,86.131601,279.241915
EdeSur,Industrial,5,2015,2015-05-01,86.035559,271.056794
EdeSur,Industrial,5,2016,2016-05-01,98.346695,302.185555
EdeSur,Industrial,5,2017,2017-05-01,90.479713,323.772937
EdeSur,Industrial,5,2018,2018-05-01,114.004707,354.33156499999996
EdeSur,Industrial,5,2019,2019-05-01,137.875554,415.3733419999999
EdeSur,Industrial,5,2020,2020-05-01,92.4952,408.5653650000001
EdeSur,Industrial,5,2021,2021-05-01,84.45,269.19
EdeSur,Industrial,5,2022,2022-05-01,77.07,263.38
EdeSur,Industrial,5,2023,2023-05-01,105.04,325.59
EdeSur,Industrial,5,2024,2024-05-01,103.31,323.19
EdeSur,Industrial,6,2012,2012-06-01,28.573461,113.689634
EdeSur,Industrial,6,2013,2013-06-01,91.585818,306.646373
EdeSur,Industrial,6,2014,2014-06-01,91.970886,280.384007
EdeSur,Industrial,6,2015,2015-06-01,88.561499,268.363965
EdeSur,Industrial,6,2016,2016-06-01,96.409946,302.218239
EdeSur,Industrial,6,2017,2017-06-01,101.620948,335.148946
EdeSur,Industrial,6,2018,2018-06-01,114.637026,350.85715300000004
EdeSur,Industrial,6,2019,2019-06-01,135.950405,425.67600699999997
EdeSur,Industrial,6,2020,2020-06-01,106.029815,408.80813399999994
EdeSur,Industrial,6,2021,2021-06-01,90.58,271.8
EdeSur,Industrial,6,2022,2022-06-01,86.18,270.89
EdeSur,Industrial,6,2023,2023-06-01,115.79,348.14
EdeSur,Industrial,6,2024,2024-06-01,104.06,320.82
EdeSur,Industrial,7,2012,2012-07-01,94.234979,311.011888
EdeSur,Industrial,7,2013,2013-07-01,92.19,308.0
EdeSur,Industrial,7,2014,2014-07-01,91.23612,281.675478
EdeSur,Industrial,7,2015,2015-07-01,96.972106,276.785791
EdeSur,Industrial,7,2016,2016-07-01,99.155643,302.484229
EdeSur,Industrial,7,2017,2017-07-01,106.269964,340.75
EdeSur,Industrial,7,2018,2018-07-01,117.892024,352.29736099999985
EdeSur,Industrial,7,2019,2019-07-01,139.53933,431.5054349999999
EdeSur,Industrial,7,2020,2020-07-01,125.363916,409.0489959999999
EdeSur,Industrial,7,2021,2021-07-01,87.97,273.29
EdeSur,Industrial,7,2022,2022-07-01,87.13,269.71
EdeSur,Industrial,7,2023,2023-07-01,116.24,337.77
EdeSur,Industrial,7,2024,2024-07-01,105.76,313.53
EdeSur,Industrial,8,2012,2012-08-01,90.824108,311.819416
EdeSur,Industrial,8,2013,2013-08-01,95.021182,314.258669
EdeSur,Industrial,8,2014,2014-08-01,91.153942,297.211827
EdeSur,Industrial,8,2015,2015-08-01,93.365087,289.866007
EdeSur,Industrial,8,2016,2016-08-01,97.781804,296.519012
EdeSur,Industrial,8,2017,2017-08-01,107.96,343.25
EdeSur,Industrial,8,2018,2018-08-01,119.470947,353.16714
EdeSur,Industrial,8,2019,2019-08-01,158.45778,447.88013400000006
EdeSur,Industrial,8,2020,2020-08-01,121.329698,388.200712
EdeSur,Industrial,8,2021,2021-08-01,93.69,274.8
EdeSur,Industrial,8,2022,2022-08-01,90.542741,295.210116
EdeSur,Industrial,8,2023,2023-08-01,120.07,339.25
EdeSur,Industrial,8,2024,2024-08-01,109.4,316.32
EdeSur,Industrial,9,2012,2012-09-01,90.442294,312.607438
EdeSur,Industrial,9,2013,2013-09-01,91.695687,296.426922
EdeSur,Industrial,9,2014,2014-09-01,87.338182,247.357189
EdeSur,Industrial,9,2015,2015-09-01,91.674568,261.797733
EdeSur,Industrial,9,2016,2016-09-01,98.946493,298.145695
EdeSur,Industrial,9,2017,2017-09-01,106.877314,345.66019199999994
EdeSur,Industrial,9,2018,2018-09-01,116.590417,351.54107400000004
EdeSur,Industrial,9,2019,2019-09-01,147.924701,446.3601080000001
EdeSur,Industrial,9,2020,2020-09-01,122.178327,391.3819090000001
EdeSur,Industrial,9,2021,2021-09-01,91.32,278.62
EdeSur,Industrial,9,2022,2022-09-01,88.540982,289.39901100000003
EdeSur,Industrial,9,2023,2023-09-01,114.3,334.59
EdeSur,Industrial,9,2024,2024-09-01,115.46,334.67
EdeSur,Industrial,10,2012,2012-10-01,91.707654,315.961477
EdeSur,Industrial,10,2013,2013-10-01,95.853638,317.943435
EdeSur,Industrial,10,2014,2014-10-01,85.479954,267.505799
EdeSur,Industrial,10,2015,2015-10-01,37.338949,275.497808
EdeSur,Industrial,10,2016,2016-10-01,98.64628,299.447489
EdeSur,Industrial,10,2017,2017-10-01,105.204836,349.36509400000006
EdeSur,Industrial,10,2018,2018-10-01,115.798159,359.211688
